"","none","deterministic truncation","adaptive truncation","isotonic regression"
"bias",0.212485148541343,0.287902716703348,0.212815304620612,0.0863599206233496
"RMSE",1.10129493990171,0.946670357105876,1.09354731107357,1.62669830283922
